C:\Documents and Settings\Wintest\Desktop\runs\201222Anna\20-1.4.CSV

"Points","Elapsed Time ","Scan Time ","Disp  ","Load 2 ","E11    ","E12    ","E22    ","Axial cmd","Axial err",
     262,         6.5250,      6.5250,   0.000,     0.01,     0.00,     0.00,     0.00,      0.000,      -0.00,
     263,         6.5500,      6.5500,   0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,      -0.00,
     264,         6.5750,      6.5750,  -0.001,    -0.05,     0.00,     0.00,     0.00,      0.000,       0.01,
     265,         6.6000,      6.6000,   0.000,    -0.06,     0.00,     0.00,     0.00,      0.000,       0.00,
     266,         6.6250,      6.6250,  -0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,       0.00,
     267,         6.6500,      6.6500,  -0.000,     0.01,     0.00,     0.00,     0.00,      0.000,       0.00,
     268,         6.6750,      6.6750,  -0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,       0.00,
     269,         6.7000,      6.7000,   0.000,    -0.04,     0.00,     0.00,     0.00,      0.000,      -0.00,
     270,         6.7250,      6.7250,   0.001,    -0.01,     0.00,     0.00,     0.00,      0.000,      -0.01,
     271,         6.7500,      6.7500,   0.000,    -0.04,     0.00,     0.00,     0.00,      0.000,       0.00,
     272,         6.7750,      6.7750,   0.000,    -0.04,     0.00,     0.00,     0.00,      0.000,      -0.00,
     273,         6.8000,      6.8000,   0.000,     0.00,     0.00,     0.00,     0.00,      0.000,       0.00,
     274,         6.8250,      6.8250,  -0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,       0.00,
     275,         6.8500,      6.8500,  -0.000,    -0.05,     0.00,     0.00,     0.00,      0.000,       0.00,
     276,         6.8750,      6.8750,   0.000,    -0.07,     0.00,     0.00,     0.00,      0.000,      -0.00,
     277,         6.9000,      6.9000,   0.000,     0.00,     0.00,     0.00,     0.00,      0.000,      -0.01,
     278,         6.9250,      6.9250,   0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,       0.00,
     279,         6.9500,      6.9500,   0.000,    -0.06,     0.00,     0.00,     0.00,      0.000,       0.00,
     280,         6.9750,      6.9750,  -0.000,    -0.04,     0.00,     0.00,     0.00,      0.000,       0.00,
     281,         7.0000,      7.0000,   0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,       0.00,
     282,         7.0250,      7.0250,   0.000,    -0.04,     0.00,     0.00,     0.00,      0.000,       0.00,
     283,         7.0500,      7.0500,  -0.001,    -0.03,     0.00,     0.00,     0.00,      0.000,       0.01,
     284,         7.0750,      7.0750,  -0.001,    -0.04,     0.00,     0.00,     0.00,      0.000,       0.01,
     285,         7.1000,      7.1000,   0.001,     0.01,     0.00,     0.00,     0.00,      0.000,      -0.01,
     286,         7.1250,      7.1250,   0.000,    -0.03,     0.00,     0.00,     0.00,      0.000,       0.00,
     287,         7.1500,      7.1500,   0.000,    -0.05,     0.00,     0.00,     0.00,      0.000,      -0.00,
     288,         7.1750,      7.1750,   0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,      -0.00,
     289,         7.2000,      7.2000,   0.000,     0.00,     0.00,     0.00,     0.00,      0.000,       0.00,
     290,         7.2250,      7.2250,   0.000,    -0.03,     0.00,     0.00,     0.00,      0.000,      -0.01,
     291,         7.2500,      7.2500,   0.000,    -0.05,     0.00,     0.00,     0.00,      0.000,      -0.01,
     292,         7.2750,      7.2750,   0.000,    -0.05,     0.00,     0.00,     0.00,      0.000,      -0.00,
     293,         7.3000,      7.3000,   0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,      -0.00,
     294,         7.3250,      7.3250,   0.000,    -0.03,     0.00,     0.00,     0.00,      0.000,      -0.00,
     295,         7.3500,      7.3500,   0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,      -0.01,
     296,         7.3750,      7.3750,   0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,      -0.01,
     297,         7.4000,      7.4000,  -0.001,    -0.01,     0.00,     0.00,     0.00,      0.000,       0.01,
     298,         7.4250,      7.4250,   0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,      -0.00,
     299,         7.4500,      7.4500,   0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,      -0.00,
     300,         7.4750,      7.4750,   0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,       0.00,
     301,         7.5000,      7.5000,  -0.001,     0.00,     0.00,     0.00,     0.00,      0.000,       0.01,
     302,         7.5250,      7.5250,  -0.001,    -0.01,     0.00,     0.00,     0.00,      0.000,       0.01,
     303,         7.5500,      7.5500,   0.000,    -0.04,     0.00,     0.00,     0.00,      0.000,      -0.00,
     304,         7.5750,      7.5750,   0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,      -0.00,
     305,         7.6000,      7.6000,   0.001,     0.01,     0.00,     0.00,     0.00,      0.000,      -0.01,
     306,         7.6250,      7.6250,   0.000,     0.00,     0.00,     0.00,     0.00,      0.000,      -0.01,
     307,         7.6500,      7.6500,   0.000,    -0.04,     0.00,     0.00,     0.00,      0.000,      -0.00,
     308,         7.6750,      7.6750,  -0.001,    -0.05,     0.00,     0.00,     0.00,      0.000,       0.01,
     309,         7.7000,      7.7000,   0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,      -0.00,
     310,         7.7250,      7.7250,   0.000,     0.01,     0.00,     0.00,     0.00,      0.000,      -0.01,
     311,         7.7500,      7.7500,  -0.000,    -0.04,     0.00,     0.00,     0.00,      0.000,       0.00,
     312,         7.7750,      7.7750,  -0.000,    -0.05,     0.00,     0.00,     0.00,      0.000,       0.00,
     313,         7.8000,      7.8000,   0.000,     0.00,     0.00,     0.00,     0.00,      0.000,      -0.00,
     314,         7.8250,      7.8250,   0.000,    -0.04,     0.00,     0.00,     0.00,      0.000,       0.00,
     315,         7.8500,      7.8500,   0.000,    -0.05,     0.00,     0.00,     0.00,      0.000,      -0.00,
     316,         7.8750,      7.8750,   0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,      -0.00,
     317,         7.9000,      7.9000,   0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,       0.00,
     318,         7.9250,      7.9250,  -0.000,    -0.04,     0.00,     0.00,     0.00,      0.000,       0.00,
     319,         7.9500,      7.9500,   0.000,    -0.03,     0.00,     0.00,     0.00,      0.000,      -0.00,
     320,         7.9750,      7.9750,  -0.000,    -0.03,     0.00,     0.00,     0.00,      0.000,       0.00,
     321,         8.0000,      8.0000,   0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,       0.00,
     322,         8.0250,      8.0250,   0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,      -0.00,
     323,         8.0500,      8.0500,   0.000,    -0.04,     0.00,     0.00,     0.00,      0.000,       0.00,
     324,         8.0750,      8.0750,   0.000,    -0.03,     0.00,     0.00,     0.00,      0.000,       0.00,
     325,         8.1000,      8.1000,  -0.001,    -0.03,     0.00,     0.00,     0.00,      0.000,       0.01,
     326,         8.1250,      8.1250,   0.000,     0.00,     0.00,     0.00,     0.00,      0.000,       0.00,
     327,         8.1500,      8.1500,   0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,       0.00,
     328,         8.1750,      8.1750,   0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,      -0.00,
     329,         8.2000,      8.2000,  -0.001,    -0.01,     0.00,     0.00,     0.00,      0.000,       0.01,
     330,         8.2250,      8.2250,  -0.000,    -0.04,     0.00,     0.00,     0.00,      0.000,       0.00,
     331,         8.2500,      8.2500,   0.000,    -0.05,     0.00,     0.00,     0.00,      0.000,      -0.01,
     332,         8.2750,      8.2750,   0.000,    -0.04,     0.00,     0.00,     0.00,      0.000,       0.00,
     333,         8.3000,      8.3000,  -0.001,    -0.03,     0.00,     0.00,     0.00,      0.000,       0.01,
     334,         8.3250,      8.3250,   0.001,    -0.01,     0.00,     0.00,     0.00,      0.000,      -0.01,
     335,         8.3500,      8.3500,   0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,       0.00,
     336,         8.3750,      8.3750,   0.000,    -0.04,     0.00,     0.00,     0.00,      0.000,       0.00,
     337,         8.4000,      8.4000,   0.000,    -0.04,     0.00,     0.00,     0.00,      0.000,      -0.00,
     338,         8.4250,      8.4250,  -0.000,     0.02,     0.00,     0.00,     0.00,      0.000,       0.00,
     339,         8.4500,      8.4500,  -0.001,    -0.01,     0.00,     0.00,     0.00,      0.000,       0.01,
     340,         8.4750,      8.4750,   0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,      -0.00,
     341,         8.5000,      8.5000,   0.000,    -0.05,     0.00,     0.00,     0.00,      0.000,      -0.01,
     342,         8.5250,      8.5250,   0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,       0.00,
     343,         8.5500,      8.5500,  -0.000,     0.00,     0.00,     0.00,     0.00,      0.000,       0.00,
     344,         8.5750,      8.5750,   0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,      -0.00,
     345,         8.6000,      8.6000,  -0.001,    -0.05,     0.00,     0.00,     0.00,      0.000,       0.01,
     346,         8.6250,      8.6250,   0.001,    -0.01,     0.00,     0.00,     0.00,      0.000,      -0.01,
     347,         8.6500,      8.6500,  -0.000,     0.01,     0.00,     0.00,     0.00,      0.000,       0.00,
     348,         8.6750,      8.6750,   0.000,    -0.05,     0.00,     0.00,     0.00,      0.000,       0.00,
     349,         8.7000,      8.7000,   0.000,    -0.04,     0.00,     0.00,     0.00,      0.000,       0.00,
     350,         8.7250,      8.7250,   0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,      -0.00,
     351,         8.7500,      8.7500,   0.000,     0.01,     0.00,     0.00,     0.00,      0.000,      -0.00,
     352,         8.7750,      8.7750,   0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,      -0.00,
     353,         8.8000,      8.8000,  -0.001,    -0.05,     0.00,     0.00,     0.00,      0.000,       0.01,
     354,         8.8250,      8.8250,   0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,      -0.01,
     355,         8.8500,      8.8500,   0.000,     0.00,     0.00,     0.00,     0.00,      0.000,      -0.01,
     356,         8.8750,      8.8750,  -0.001,    -0.01,     0.00,     0.00,     0.00,      0.000,       0.01,
     357,         8.9000,      8.9000,   0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,       0.00,
     358,         8.9250,      8.9250,   0.000,    -0.03,     0.00,     0.00,     0.00,      0.000,      -0.00,
     359,         8.9500,      8.9500,   0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,      -0.00,
     360,         8.9750,      8.9750,  -0.000,    -0.04,     0.00,     0.00,     0.00,      0.000,       0.00,
     361,         9.0000,      9.0000,   0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,      -0.00,
     362,         9.0250,      9.0250,   0.000,     0.01,     0.00,     0.00,     0.00,      0.000,       0.00,
     363,         9.0500,      9.0500,   0.000,    -0.04,     0.00,     0.00,     0.00,      0.000,      -0.01,
     364,         9.0750,      9.0750,  -0.001,    -0.05,     0.00,     0.00,     0.00,      0.000,       0.01,
     365,         9.1000,      9.1000,  -0.001,    -0.04,     0.00,     0.00,     0.00,      0.000,       0.01,
     366,         9.1250,      9.1250,   0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,       0.00,
     367,         9.1500,      9.1500,   0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,      -0.01,
     368,         9.1750,      9.1750,  -0.000,    -0.03,     0.00,     0.00,     0.00,      0.000,       0.00,
     369,         9.2000,      9.2000,  -0.000,    -0.05,     0.00,     0.00,     0.00,      0.000,       0.00,
     370,         9.2250,      9.2250,   0.000,     0.00,     0.00,     0.00,     0.00,      0.000,      -0.01,
     371,         9.2500,      9.2500,  -0.000,     0.00,     0.00,     0.00,     0.00,      0.000,       0.00,
     372,         9.2750,      9.2750,   0.000,    -0.05,     0.00,     0.00,     0.00,      0.000,      -0.00,
     373,         9.3000,      9.3000,  -0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,       0.00,
     374,         9.3250,      9.3250,   0.000,     0.00,     0.00,     0.00,     0.00,      0.000,      -0.01,
     375,         9.3500,      9.3500,  -0.000,    -0.03,     0.00,     0.00,     0.00,      0.000,       0.00,
     376,         9.3750,      9.3750,   0.000,    -0.04,     0.00,     0.00,     0.00,      0.000,       0.00,
     377,         9.4000,      9.4000,   0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,      -0.00,
     378,         9.4250,      9.4250,  -0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,       0.00,
     379,         9.4500,      9.4500,   0.000,     0.00,     0.00,     0.00,     0.00,      0.000,       0.00,
     380,         9.4750,      9.4750,   0.000,    -0.04,     0.00,     0.00,     0.00,      0.000,       0.00,
     381,         9.5000,      9.5000,   0.000,    -0.03,     0.00,     0.00,     0.00,      0.000,       0.00,
     382,         9.5250,      9.5250,   0.000,     0.00,     0.00,     0.00,     0.00,      0.000,       0.00,
     383,         9.5500,      9.5500,  -0.000,    -0.03,     0.00,     0.00,     0.00,      0.000,       0.00,
     384,         9.5750,      9.5750,  -0.001,     0.01,     0.00,     0.00,     0.00,      0.000,       0.01,
     385,         9.6000,      9.6000,   0.000,    -0.04,     0.00,     0.00,     0.00,      0.000,      -0.00,
     386,         9.6250,      9.6250,   0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,      -0.01,
     387,         9.6500,      9.6500,  -0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,       0.00,
     388,         9.6750,      9.6750,   0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,      -0.01,
     389,         9.7000,      9.7000,   0.000,     0.00,     0.00,     0.00,     0.00,      0.000,       0.00,
     390,         9.7250,      9.7250,  -0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,       0.00,
     391,         9.7500,      9.7500,   0.000,     0.00,     0.00,     0.00,     0.00,      0.000,       0.00,
     392,         9.7750,      9.7750,   0.000,     0.00,     0.00,     0.00,     0.00,      0.000,       0.00,
     393,         9.8000,      9.8000,   0.001,    -0.01,     0.00,     0.00,     0.00,      0.000,      -0.01,
     394,         9.8250,      9.8250,  -0.001,    -0.03,     0.00,     0.00,     0.00,      0.000,       0.01,
     395,         9.8500,      9.8500,   0.000,    -0.04,     0.00,     0.00,     0.00,      0.000,      -0.00,
     396,         9.8750,      9.8750,  -0.001,    -0.01,     0.00,     0.00,     0.00,      0.000,       0.01,
     397,         9.9000,      9.9000,   0.001,    -0.05,     0.00,     0.00,     0.00,      0.000,      -0.01,
     398,         9.9250,      9.9250,   0.000,    -0.04,     0.00,     0.00,     0.00,      0.000,      -0.01,
     399,         9.9500,      9.9500,  -0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,       0.00,
     400,         9.9750,      9.9750,   0.000,    -0.01,     0.00,     0.00,     0.00,      0.000,       0.00,
     401,        10.0000,     10.0000,   0.000,    -0.03,     0.00,     0.00,     0.00,      0.000,       0.00,
     402,        10.0250,     10.0250,  -0.000,    -0.03,     0.00,     0.00,     0.00,      0.000,       0.01,
     403,        10.0500,     10.0500,   0.000,     0.00,     0.00,     0.00,     0.00,      0.000,       0.00,
     404,        10.0750,     10.0750,   0.000,    -0.04,     0.00,     0.00,     0.00,      0.001,       0.01,
     405,        10.1000,     10.1000,   0.001,     0.00,     0.00,     0.00,     0.00,      0.001,       0.01,
     406,        10.1250,     10.1250,   0.001,    -0.06,     0.00,     0.00,     0.00,      0.002,       0.01,
     407,        10.1500,     10.1500,   0.001,     0.01,     0.00,     0.00,     0.00,      0.002,       0.02,
     408,        10.1750,     10.1750,   0.002,     0.01,     0.00,     0.00,     0.00,      0.003,       0.01,
     409,        10.2000,     10.2000,   0.003,    -0.03,     0.00,     0.00,     0.00,      0.004,       0.02,
     410,        10.2250,     10.2250,   0.003,    -0.01,     0.00,     0.00,     0.00,      0.005,       0.04,
     411,        10.2500,     10.2500,   0.004,    -0.05,     0.00,     0.00,     0.00,      0.006,       0.03,
     412,        10.2750,     10.2750,   0.005,    -0.01,     0.00,     0.00,     0.00,      0.008,       0.04,
     413,        10.3000,     10.3000,   0.006,     0.02,     0.00,     0.00,     0.00,      0.009,       0.05,
     414,        10.3250,     10.3250,   0.008,     0.01,     0.00,     0.00,     0.00,      0.011,       0.04,
     415,        10.3500,     10.3500,   0.009,    -0.03,     0.00,     0.00,     0.00,      0.012,       0.05,
     416,        10.3750,     10.3750,   0.010,    -0.01,     0.00,     0.00,     0.00,      0.014,       0.06,
     417,        10.4000,     10.4000,   0.012,     0.03,     0.00,     0.00,     0.00,      0.016,       0.06,
     418,        10.4250,     10.4250,   0.013,     0.01,     0.00,     0.00,     0.00,      0.018,       0.07,
     419,        10.4500,     10.4500,   0.016,    -0.04,     0.00,     0.00,     0.00,      0.020,       0.07,
     420,        10.4750,     10.4750,   0.018,    -0.01,     0.00,     0.00,     0.00,      0.022,       0.07,
     421,        10.5000,     10.5000,   0.019,     0.03,     0.00,     0.00,     0.00,      0.025,       0.09,
     422,        10.5250,     10.5250,   0.022,     0.01,     0.00,     0.00,     0.00,      0.027,       0.07,
     423,        10.5500,     10.5500,   0.025,     0.00,     0.00,     0.00,     0.00,      0.030,       0.08,
     424,        10.5750,     10.5750,   0.027,     0.02,     0.00,     0.00,     0.00,      0.033,       0.08,
     425,        10.6000,     10.6000,   0.034,     0.00,     0.00,     0.00,     0.00,      0.036,       0.03,
     426,        10.6250,     10.6250,   0.036,     0.02,     0.00,     0.00,     0.00,      0.038,       0.05,
     427,        10.6500,     10.6500,   0.039,     0.01,     0.00,     0.00,     0.00,      0.042,       0.05,
     428,        10.6750,     10.6750,   0.042,     0.01,     0.00,     0.00,     0.00,      0.045,       0.04,
     429,        10.7000,     10.7000,   0.044,     0.02,     0.00,     0.00,     0.00,      0.048,       0.06,
     430,        10.7250,     10.7250,   0.049,     0.02,     0.00,     0.00,     0.00,      0.052,       0.05,
     431,        10.7500,     10.7500,   0.052,     0.02,     0.00,     0.00,     0.00,      0.055,       0.05,
     432,        10.7750,     10.7750,   0.055,     0.01,     0.00,     0.00,     0.00,      0.059,       0.06,
     433,        10.8000,     10.8000,   0.059,     0.03,     0.00,     0.00,     0.00,      0.063,       0.06,
     434,        10.8250,     10.8250,   0.062,     0.02,     0.00,     0.00,     0.00,      0.067,       0.07,
     435,        10.8500,     10.8500,   0.067,     0.02,     0.00,     0.00,     0.00,      0.071,       0.06,
     436,        10.8750,     10.8750,   0.071,     0.03,     0.00,     0.00,     0.00,      0.075,       0.06,
     437,        10.9000,     10.9000,   0.076,     0.04,     0.00,     0.00,     0.00,      0.080,       0.05,
     438,        10.9250,     10.9250,   0.080,     0.01,     0.00,     0.00,     0.00,      0.084,       0.06,
     439,        10.9500,     10.9500,   0.084,     0.03,     0.00,     0.00,     0.00,      0.088,       0.06,
     440,        10.9750,     10.9750,   0.090,     0.06,     0.00,     0.00,     0.00,      0.093,       0.05,
     441,        11.0000,     11.0000,   0.093,     0.06,     0.00,     0.00,     0.00,      0.098,       0.08,
     442,        11.0250,     11.0250,   0.099,     0.03,     0.00,     0.00,     0.00,      0.103,       0.05,
     443,        11.0500,     11.0500,   0.103,     0.05,     0.00,     0.00,     0.00,      0.108,       0.08,
     444,        11.0750,     11.0750,   0.108,     0.04,     0.00,     0.00,     0.00,      0.113,       0.09,
     445,        11.1000,     11.1000,   0.114,     0.05,     0.00,     0.00,     0.00,      0.118,       0.07,
     446,        11.1250,     11.1250,   0.118,     0.04,     0.00,     0.00,     0.00,      0.124,       0.08,
     447,        11.1500,     11.1500,   0.124,     0.05,     0.00,     0.00,     0.00,      0.129,       0.08,
     448,        11.1750,     11.1750,   0.130,     0.06,     0.00,     0.00,     0.00,      0.135,       0.08,
     449,        11.2000,     11.2000,   0.135,     0.04,     0.00,     0.00,     0.00,      0.140,       0.08,
     450,        11.2250,     11.2250,   0.142,     0.05,     0.00,     0.00,     0.00,      0.146,       0.06,
     451,        11.2500,     11.2500,   0.147,     0.03,     0.00,     0.00,     0.00,      0.152,       0.08,
     452,        11.2750,     11.2750,   0.154,     0.07,     0.00,     0.00,     0.00,      0.158,       0.07,
     453,        11.3000,     11.3000,   0.160,     0.05,     0.00,     0.00,     0.00,      0.165,       0.06,
     454,        11.3250,     11.3250,   0.166,     0.05,     0.00,     0.00,     0.00,      0.171,       0.08,
     455,        11.3500,     11.3500,   0.172,     0.07,     0.00,     0.00,     0.00,      0.177,       0.08,
     456,        11.3750,     11.3750,   0.179,     0.05,     0.00,     0.00,     0.00,      0.184,       0.07,
     457,        11.4000,     11.4000,   0.186,     0.09,     0.00,     0.00,     0.00,      0.190,       0.06,
     458,        11.4250,     11.4250,   0.193,     0.05,     0.00,     0.00,     0.00,      0.197,       0.07,
     459,        11.4500,     11.4500,   0.199,     0.03,     0.00,     0.00,     0.00,      0.204,       0.08,
     460,        11.4750,     11.4750,   0.207,     0.08,     0.00,     0.00,     0.00,      0.211,       0.06,
     461,        11.5000,     11.5000,   0.213,     0.05,     0.00,     0.00,     0.00,      0.218,       0.07,
     462,        11.5250,     11.5250,   0.221,     0.05,     0.00,     0.00,     0.00,      0.225,       0.06,
     463,        11.5500,     11.5500,   0.227,     0.05,     0.00,     0.00,     0.00,      0.232,       0.08,
     464,        11.5750,     11.5750,   0.235,     0.09,     0.00,     0.00,     0.00,      0.240,       0.08,
     465,        11.6000,     11.6000,   0.243,     0.07,     0.00,     0.00,     0.00,      0.248,       0.06,
     466,        11.6250,     11.6250,   0.251,     0.07,     0.00,     0.00,     0.00,      0.255,       0.07,
     467,        11.6500,     11.6500,   0.258,     0.09,     0.00,     0.00,     0.00,      0.263,       0.07,
     468,        11.6750,     11.6750,   0.266,     0.13,     0.00,     0.00,     0.00,      0.271,       0.08,
     469,        11.7000,     11.7000,   0.274,     0.10,     0.00,     0.00,     0.00,      0.279,       0.07,
     470,        11.7250,     11.7250,   0.281,     0.08,     0.00,     0.00,     0.00,      0.287,       0.08,
     471,        11.7500,     11.7500,   0.290,     0.07,     0.00,     0.00,     0.00,      0.295,       0.07,
     472,        11.7750,     11.7750,   0.299,     0.12,     0.00,     0.00,     0.00,      0.303,       0.07,
     473,        11.8000,     11.8000,   0.306,     0.10,     0.00,     0.00,     0.00,      0.311,       0.08,
     474,        11.8250,     11.8250,   0.315,     0.08,     0.00,     0.00,     0.00,      0.320,       0.07,
     475,        11.8500,     11.8500,   0.324,     0.07,     0.00,     0.00,     0.00,      0.329,       0.07,
     476,        11.8750,     11.8750,   0.332,     0.12,     0.00,     0.00,     0.00,      0.337,       0.08,
     477,        11.9000,     11.9000,   0.342,     0.11,     0.00,     0.00,     0.00,      0.346,       0.06,
     478,        11.9250,     11.9250,   0.350,     0.09,     0.00,     0.00,     0.00,      0.355,       0.08,
     479,        11.9500,     11.9500,   0.359,     0.12,     0.00,     0.00,     0.00,      0.364,       0.08,
     480,        11.9750,     11.9750,   0.369,     0.12,     0.00,     0.00,     0.00,      0.373,       0.06,
     481,        12.0000,     12.0000,   0.377,     0.11,     0.00,     0.00,     0.00,      0.382,       0.07,
     482,        12.0250,     12.0250,   0.387,     0.11,     0.00,     0.00,     0.00,      0.391,       0.07,
     483,        12.0500,     12.0500,   0.397,     0.11,     0.00,     0.00,     0.00,      0.401,       0.06,
     484,        12.0750,     12.0750,   0.405,     0.14,     0.00,     0.00,     0.00,      0.410,       0.08,
     485,        12.1000,     12.1000,   0.415,     0.09,     0.00,     0.00,     0.00,      0.420,       0.07,
     486,        12.1250,     12.1250,   0.425,     0.10,     0.00,     0.00,     0.00,      0.429,       0.07,
     487,        12.1500,     12.1500,   0.435,     0.12,     0.00,     0.00,     0.00,      0.439,       0.07,
     488,        12.1750,     12.1750,   0.444,     0.13,     0.00,     0.00,     0.00,      0.449,       0.08,
     489,        12.2000,     12.2000,   0.455,     0.11,     0.00,     0.00,     0.00,      0.459,       0.07,
     490,        12.2250,     12.2250,   0.464,     0.12,     0.00,     0.00,     0.00,      0.469,       0.07,
     491,        12.2500,     12.2500,   0.474,     0.12,     0.00,     0.00,     0.00,      0.479,       0.08,
     492,        12.2750,     12.2750,   0.484,     0.12,     0.00,     0.00,     0.00,      0.490,       0.08,
     493,        12.3000,     12.3000,   0.495,     0.16,     0.00,     0.00,     0.00,      0.500,       0.08,
     494,        12.3250,     12.3250,   0.506,     0.11,     0.00,     0.00,     0.00,      0.510,       0.07,
     495,        12.3500,     12.3500,   0.516,     0.10,     0.00,     0.00,     0.00,      0.521,       0.08,
     496,        12.3750,     12.3750,   0.526,     0.18,     0.00,     0.00,     0.00,      0.531,       0.08,
     497,        12.4000,     12.4000,   0.537,     0.16,     0.00,     0.00,     0.00,      0.542,       0.08,
     498,        12.4250,     12.4250,   0.547,     0.12,     0.00,     0.00,     0.00,      0.553,       0.09,
     499,        12.4500,     12.4500,   0.559,     0.11,     0.00,     0.00,     0.00,      0.564,       0.08,
     500,        12.4750,     12.4750,   0.569,     0.14,     0.00,     0.00,     0.00,      0.575,       0.09,
     501,        12.5000,     12.5000,   0.581,     0.02,     0.00,     0.00,     0.00,      0.586,       0.08,
     502,        12.5250,     12.5250,   0.592,     0.18,     0.00,     0.00,     0.00,      0.597,       0.09,
     503,        12.5500,     12.5500,   0.602,     0.14,     0.00,     0.00,     0.00,      0.608,       0.09,
     504,        12.5750,     12.5750,   0.614,     0.14,     0.00,     0.00,     0.00,      0.620,       0.09,
     505,        12.6000,     12.6000,   0.626,     0.17,     0.00,     0.00,     0.00,      0.631,       0.08,
     506,        12.6250,     12.6250,   0.637,     0.14,     0.00,     0.00,     0.00,      0.643,       0.09,
     507,        12.6500,     12.6500,   0.648,     0.12,     0.00,     0.00,     0.00,      0.654,       0.09,
     508,        12.6750,     12.6750,   0.660,     0.17,     0.00,     0.00,     0.00,      0.666,       0.09,
     509,        12.7000,     12.7000,   0.671,     0.17,     0.00,     0.00,     0.00,      0.677,       0.09,
     510,        12.7250,     12.7250,   0.683,     0.15,     0.00,     0.00,     0.00,      0.689,       0.09,
     511,        12.7500,     12.7500,   0.695,     0.16,     0.00,     0.00,     0.00,      0.701,       0.09,
     512,        12.7750,     12.7750,   0.707,     0.16,     0.00,     0.00,     0.00,      0.713,       0.09,
     513,        12.8000,     12.8000,   0.719,     0.18,     0.00,     0.00,     0.00,      0.725,       0.09,
     514,        12.8250,     12.8250,   0.731,     0.16,     0.00,     0.00,     0.00,      0.737,       0.09,
     515,        12.8500,     12.8500,   0.743,     0.14,     0.00,     0.00,     0.00,      0.750,       0.10,
     516,        12.8750,     12.8750,   0.756,     0.16,     0.00,     0.00,     0.00,      0.762,       0.09,
     517,        12.9000,     12.9000,   0.768,     0.16,     0.00,     0.00,     0.00,      0.774,       0.09,
     518,        12.9250,     12.9250,   0.780,     0.16,     0.00,     0.00,     0.00,      0.787,       0.10,
     519,        12.9500,     12.9500,   0.793,     0.17,     0.00,     0.00,     0.00,      0.799,       0.10,
     520,        12.9750,     12.9750,   0.806,     0.16,     0.00,     0.00,     0.00,      0.812,       0.09,
     521,        13.0000,     13.0000,   0.819,     0.16,     0.00,     0.00,     0.00,      0.824,       0.09,
     522,        13.0250,     13.0250,   0.832,     0.16,     0.00,     0.00,     0.00,      0.837,       0.09,
     523,        13.0500,     13.0500,   0.844,     0.22,     0.00,     0.00,     0.00,      0.850,       0.09,
     524,        13.0750,     13.0750,   0.856,     0.22,     0.00,     0.00,     0.00,      0.863,       0.10,
     525,        13.1000,     13.1000,   0.870,     0.16,     0.00,     0.00,     0.00,      0.876,       0.09,
     526,        13.1250,     13.1250,   0.882,     0.21,     0.00,     0.00,     0.00,      0.889,       0.10,
     527,        13.1500,     13.1500,   0.896,     0.21,     0.00,     0.00,     0.00,      0.902,       0.09,
     528,        13.1750,     13.1750,   0.909,     0.21,     0.00,     0.00,     0.00,      0.915,       0.10,
     529,        13.2000,     13.2000,   0.922,     0.21,     0.00,     0.00,     0.00,      0.928,       0.10,
