C:\Documents and Settings\Wintest\Desktop\runs\190813 Anna\15% v20_20%.CSV

"Points","Elapsed Time ","Scan Time ","Disp  ","Load 2 ","E11    ","E12    ","E22    ","Axial cmd","Axial err",
"      ","Sec          ","Sec       ","mm    ","N      ","%      ","%      ","%      ","V        ","%        ",
     804,       327.2532,     26.8202,   0.109,    -0.10,     0.00,     0.00,     0.00,      0.157,      -0.11,
     805,       327.2866,     26.8536,   0.093,    -0.08,     0.00,     0.00,     0.00,      0.134,      -0.10,
     806,       327.3200,     26.8870,   0.079,    -0.11,     0.00,     0.00,     0.00,      0.110,      -0.11,
     807,       327.3534,     26.9204,   0.062,    -0.10,     0.00,     0.00,     0.00,      0.087,      -0.09,
     808,       327.3868,     26.9538,   0.048,    -0.10,     0.00,     0.00,     0.00,      0.065,      -0.09,
     809,       327.4202,     26.9872,   0.035,    -0.09,     0.00,     0.00,     0.00,      0.045,      -0.08,
     810,       327.4536,     27.0206,   0.022,    -0.12,     0.00,     0.00,     0.00,      0.028,      -0.06,
     811,       327.4870,     27.0540,   0.013,    -0.11,     0.00,     0.00,     0.00,      0.015,      -0.05,
     812,       327.5204,     27.0874,   0.006,    -0.14,     0.00,     0.00,     0.00,      0.007,      -0.03,
     813,       327.5538,     27.1208,   0.003,    -0.12,     0.00,     0.00,     0.00,      0.003,      -0.01,
     814,       327.5872,     27.1542,   0.001,    -0.11,     0.00,     0.00,     0.00,      0.005,       0.04,
     815,       327.6206,     27.1876,   0.005,    -0.12,     0.00,     0.00,     0.00,      0.012,       0.05,
     816,       327.6540,     27.2210,   0.006,    -0.12,     0.00,     0.00,     0.00,      0.022,       0.13,
     817,       327.6874,     27.2544,   0.016,    -0.11,     0.00,     0.00,     0.00,      0.038,       0.13,
     818,       327.7208,     27.2878,   0.031,    -0.11,     0.00,     0.00,     0.00,      0.056,       0.09,
     819,       327.7542,     27.3212,   0.044,    -0.10,     0.00,     0.00,     0.00,      0.077,       0.09,
     820,       327.7876,     27.3546,   0.059,    -0.09,     0.00,     0.00,     0.00,      0.100,       0.09,
     821,       327.8210,     27.3880,   0.074,    -0.08,     0.00,     0.00,     0.00,      0.123,       0.09,
     822,       327.8544,     27.4214,   0.089,    -0.10,     0.00,     0.00,     0.00,      0.146,       0.09,
     823,       327.8878,     27.4548,   0.104,    -0.05,     0.00,     0.00,     0.00,      0.168,       0.08,
     824,       327.9212,     27.4882,   0.117,    -0.10,     0.00,     0.00,     0.00,      0.188,       0.09,
     825,       327.9546,     27.5216,   0.129,    -0.03,     0.00,     0.00,     0.00,      0.205,       0.06,
     826,       327.9880,     27.5550,   0.138,    -0.03,     0.00,     0.00,     0.00,      0.218,       0.06,
     827,       328.0214,     27.5884,   0.144,    -0.06,     0.00,     0.00,     0.00,      0.226,       0.04,
     828,       328.0548,     27.6218,   0.148,    -0.03,     0.00,     0.00,     0.00,      0.229,       0.01,
     829,       328.0882,     27.6552,   0.149,    -0.06,     0.00,     0.00,     0.00,      0.228,      -0.02,
     830,       328.1216,     27.6886,   0.148,    -0.05,     0.00,     0.00,     0.00,      0.221,      -0.06,
     831,       328.1550,     27.7220,   0.143,    -0.05,     0.00,     0.00,     0.00,      0.210,      -0.10,
     832,       328.1884,     27.7554,   0.136,    -0.10,     0.00,     0.00,     0.00,      0.195,      -0.14,
     833,       328.2218,     27.7888,   0.122,    -0.10,     0.00,     0.00,     0.00,      0.177,      -0.11,
     834,       328.2552,     27.8222,   0.108,    -0.10,     0.00,     0.00,     0.00,      0.155,      -0.10,
     835,       328.2886,     27.8556,   0.092,    -0.09,     0.00,     0.00,     0.00,      0.132,      -0.09,
     836,       328.3220,     27.8890,   0.078,    -0.09,     0.00,     0.00,     0.00,      0.109,      -0.10,
     837,       328.3554,     27.9224,   0.063,    -0.10,     0.00,     0.00,     0.00,      0.086,      -0.10,
     838,       328.3888,     27.9558,   0.048,    -0.12,     0.00,     0.00,     0.00,      0.064,      -0.09,
     839,       328.4222,     27.9892,   0.035,    -0.09,     0.00,     0.00,     0.00,      0.044,      -0.09,
     840,       328.4556,     28.0226,   0.022,    -0.10,     0.00,     0.00,     0.00,      0.028,      -0.07,
     841,       328.4890,     28.0560,   0.013,    -0.12,     0.00,     0.00,     0.00,      0.015,      -0.05,
     842,       328.5224,     28.0894,   0.006,    -0.11,     0.00,     0.00,     0.00,      0.007,      -0.02,
     843,       328.5558,     28.1228,   0.003,    -0.13,     0.00,     0.00,     0.00,      0.004,      -0.01,
     844,       328.5892,     28.1562,   0.003,    -0.11,     0.00,     0.00,     0.00,      0.005,       0.02,
     845,       328.6226,     28.1896,   0.005,    -0.12,     0.00,     0.00,     0.00,      0.012,       0.04,
     846,       328.6560,     28.2230,   0.007,    -0.10,     0.00,     0.00,     0.00,      0.023,       0.12,
     847,       328.6894,     28.2564,   0.015,    -0.09,     0.00,     0.00,     0.00,      0.038,       0.15,
     848,       328.7228,     28.2898,   0.031,    -0.10,     0.00,     0.00,     0.00,      0.057,       0.10,
     849,       328.7562,     28.3232,   0.044,    -0.07,     0.00,     0.00,     0.00,      0.078,       0.10,
     850,       328.7896,     28.3566,   0.059,    -0.10,     0.00,     0.00,     0.00,      0.101,       0.10,
     851,       328.8230,     28.3900,   0.075,    -0.07,     0.00,     0.00,     0.00,      0.125,       0.09,
     852,       328.8564,     28.4234,   0.090,    -0.05,     0.00,     0.00,     0.00,      0.148,       0.10,
     853,       328.8898,     28.4568,   0.106,    -0.10,     0.00,     0.00,     0.00,      0.170,       0.07,
     854,       328.9232,     28.4902,   0.118,    -0.05,     0.00,     0.00,     0.00,      0.189,       0.08,
     855,       328.9566,     28.5236,   0.130,    -0.07,     0.00,     0.00,     0.00,      0.205,       0.06,
     856,       328.9900,     28.5570,   0.139,    -0.03,     0.00,     0.00,     0.00,      0.218,       0.04,
     857,       329.0234,     28.5904,   0.145,    -0.06,     0.00,     0.00,     0.00,      0.226,       0.03,
     858,       329.0568,     28.6238,   0.149,    -0.03,     0.00,     0.00,     0.00,      0.229,      -0.01,
     859,       329.0902,     28.6572,   0.149,    -0.03,     0.00,     0.00,     0.00,      0.227,      -0.02,
     860,       329.1236,     28.6906,   0.147,    -0.08,     0.00,     0.00,     0.00,      0.221,      -0.05,
     861,       329.1570,     28.7240,   0.143,    -0.07,     0.00,     0.00,     0.00,      0.209,      -0.11,
     862,       329.1904,     28.7574,   0.135,    -0.05,     0.00,     0.00,     0.00,      0.194,      -0.13,
     863,       329.2238,     28.7908,   0.120,    -0.08,     0.00,     0.00,     0.00,      0.175,      -0.10,
     864,       329.2572,     28.8242,   0.106,    -0.05,     0.00,     0.00,     0.00,      0.154,      -0.10,
     865,       329.2906,     28.8576,   0.091,    -0.09,     0.00,     0.00,     0.00,      0.131,      -0.09,
     866,       329.3240,     28.8910,   0.077,    -0.12,     0.00,     0.00,     0.00,      0.107,      -0.11,
     867,       329.3574,     28.9244,   0.061,    -0.10,     0.00,     0.00,     0.00,      0.084,      -0.11,
     868,       329.3908,     28.9578,   0.046,    -0.11,     0.00,     0.00,     0.00,      0.062,      -0.08,
     869,       329.4242,     28.9912,   0.033,    -0.12,     0.00,     0.00,     0.00,      0.043,      -0.08,
     870,       329.4576,     29.0246,   0.022,    -0.12,     0.00,     0.00,     0.00,      0.026,      -0.08,
     871,       329.4910,     29.0580,   0.012,    -0.11,     0.00,     0.00,     0.00,      0.014,      -0.05,
     872,       329.5244,     29.0914,   0.006,    -0.13,     0.00,     0.00,     0.00,      0.006,      -0.02,
     873,       329.5578,     29.1248,   0.003,    -0.11,     0.00,     0.00,     0.00,      0.003,      -0.01,
     874,       329.5912,     29.1582,   0.002,    -0.12,     0.00,     0.00,     0.00,      0.005,       0.01,
     875,       329.6246,     29.1916,   0.004,    -0.13,     0.00,     0.00,     0.00,      0.011,       0.05,
     876,       329.6580,     29.2250,   0.006,    -0.12,     0.00,     0.00,     0.00,      0.023,       0.13,
     877,       329.6914,     29.2584,   0.017,    -0.11,     0.00,     0.00,     0.00,      0.038,       0.13,
     878,       329.7248,     29.2918,   0.032,    -0.11,     0.00,     0.00,     0.00,      0.057,       0.08,
     879,       329.7582,     29.3252,   0.044,    -0.10,     0.00,     0.00,     0.00,      0.079,       0.11,
     880,       329.7916,     29.3586,   0.060,    -0.07,     0.00,     0.00,     0.00,      0.102,       0.10,
     881,       329.8250,     29.3920,   0.074,    -0.10,     0.00,     0.00,     0.00,      0.125,       0.11,
     882,       329.8584,     29.4254,   0.090,    -0.05,     0.00,     0.00,     0.00,      0.148,       0.09,
     883,       329.8918,     29.4588,   0.105,    -0.07,     0.00,     0.00,     0.00,      0.170,       0.09,
     884,       329.9252,     29.4922,   0.119,    -0.10,     0.00,     0.00,     0.00,      0.190,       0.07,
     885,       329.9586,     29.5256,   0.129,    -0.05,     0.00,     0.00,     0.00,      0.206,       0.07,
     886,       329.9920,     29.5590,   0.139,    -0.06,     0.00,     0.00,     0.00,      0.218,       0.05,
     887,       330.0254,     29.5924,   0.146,    -0.05,     0.00,     0.00,     0.00,      0.226,       0.02,
     888,       330.0588,     29.6258,   0.149,    -0.05,     0.00,     0.00,     0.00,      0.229,      -0.00,
     889,       330.0922,     29.6592,   0.149,    -0.08,     0.00,     0.00,     0.00,      0.227,      -0.03,
     890,       330.1256,     29.6926,   0.146,    -0.05,     0.00,     0.00,     0.00,      0.220,      -0.05,
     891,       330.1590,     29.7260,   0.143,    -0.06,     0.00,     0.00,     0.00,      0.208,      -0.11,
     892,       330.1924,     29.7594,   0.133,    -0.06,     0.00,     0.00,     0.00,      0.193,      -0.12,
     893,       330.2258,     29.7928,   0.119,    -0.09,     0.00,     0.00,     0.00,      0.174,      -0.09,
     894,       330.2592,     29.8262,   0.105,    -0.08,     0.00,     0.00,     0.00,      0.152,      -0.10,
     895,       330.2926,     29.8596,   0.090,    -0.10,     0.00,     0.00,     0.00,      0.129,      -0.10,
     896,       330.3260,     29.8930,   0.075,    -0.08,     0.00,     0.00,     0.00,      0.106,      -0.09,
     897,       330.3594,     29.9264,   0.060,    -0.12,     0.00,     0.00,     0.00,      0.082,      -0.09,
     898,       330.3928,     29.9598,   0.045,    -0.10,     0.00,     0.00,     0.00,      0.060,      -0.09,
     899,       330.4262,     29.9932,   0.032,    -0.10,     0.00,     0.00,     0.00,      0.041,      -0.08,
     900,       330.4596,     30.0266,   0.020,    -0.12,     0.00,     0.00,     0.00,      0.025,      -0.05,
     901,       330.4930,     30.0600,   0.012,    -0.11,     0.00,     0.00,     0.00,      0.013,      -0.05,
     902,       330.5264,     30.0934,   0.005,    -0.13,     0.00,     0.00,     0.00,      0.005,      -0.02,
     903,       330.5598,     30.1268,   0.002,    -0.13,     0.00,     0.00,     0.00,      0.003,      -0.01,
     904,       330.5932,     30.1602,   0.002,    -0.12,     0.00,     0.00,     0.00,      0.005,       0.02,
     905,       330.6266,     30.1936,   0.004,    -0.12,     0.00,     0.00,     0.00,      0.012,       0.06,
     906,       330.6600,     30.2270,   0.006,    -0.13,     0.00,     0.00,     0.00,      0.023,       0.14,
     907,       330.6934,     30.2604,   0.016,    -0.10,     0.00,     0.00,     0.00,      0.039,       0.15,
     908,       330.7268,     30.2938,   0.031,    -0.10,     0.00,     0.00,     0.00,      0.058,       0.11,
     909,       330.7602,     30.3272,   0.045,    -0.06,     0.00,     0.00,     0.00,      0.080,       0.11,
     910,       330.7936,     30.3606,   0.061,    -0.09,     0.00,     0.00,     0.00,      0.103,       0.10,
     911,       330.8270,     30.3940,   0.076,    -0.08,     0.00,     0.00,     0.00,      0.127,       0.09,
     912,       330.8604,     30.4274,   0.090,    -0.06,     0.00,     0.00,     0.00,      0.150,       0.11,
     913,       330.8938,     30.4608,   0.105,    -0.07,     0.00,     0.00,     0.00,      0.172,       0.09,
     914,       330.9272,     30.4942,   0.119,    -0.08,     0.00,     0.00,     0.00,      0.191,       0.08,
     915,       330.9606,     30.5276,   0.130,    -0.08,     0.00,     0.00,     0.00,      0.207,       0.06,
     916,       330.9940,     30.5610,   0.140,    -0.06,     0.00,     0.00,     0.00,      0.219,       0.04,
     917,       331.0274,     30.5944,   0.145,    -0.02,     0.00,     0.00,     0.00,      0.226,       0.03,
     918,       331.0608,     30.6278,   0.149,    -0.07,     0.00,     0.00,     0.00,      0.229,      -0.00,
     919,       331.0942,     30.6612,   0.149,    -0.08,     0.00,     0.00,     0.00,      0.226,      -0.03,
     920,       331.1276,     30.6946,   0.146,    -0.05,     0.00,     0.00,     0.00,      0.219,      -0.06,
     921,       331.1610,     30.7280,   0.142,    -0.10,     0.00,     0.00,     0.00,      0.207,      -0.12,
     922,       331.1944,     30.7614,   0.134,    -0.03,     0.00,     0.00,     0.00,      0.191,      -0.14,
     923,       331.2278,     30.7948,   0.119,    -0.06,     0.00,     0.00,     0.00,      0.172,      -0.10,
     924,       331.2612,     30.8282,   0.106,    -0.11,     0.00,     0.00,     0.00,      0.150,      -0.12,
     925,       331.2946,     30.8616,   0.089,    -0.08,     0.00,     0.00,     0.00,      0.127,      -0.10,
     926,       331.3280,     30.8950,   0.074,    -0.10,     0.00,     0.00,     0.00,      0.104,      -0.10,
     927,       331.3614,     30.9284,   0.058,    -0.12,     0.00,     0.00,     0.00,      0.080,      -0.09,
     928,       331.3948,     30.9618,   0.044,    -0.11,     0.00,     0.00,     0.00,      0.059,      -0.10,
     929,       331.4282,     30.9952,   0.030,    -0.10,     0.00,     0.00,     0.00,      0.039,      -0.06,
     930,       331.4616,     31.0286,   0.020,    -0.12,     0.00,     0.00,     0.00,      0.023,      -0.07,
     931,       331.4950,     31.0620,   0.011,    -0.13,     0.00,     0.00,     0.00,      0.011,      -0.05,
     932,       331.5284,     31.0954,   0.004,    -0.12,     0.00,     0.00,     0.00,      0.004,      -0.03,
     933,       331.5618,     31.1288,   0.001,    -0.12,     0.00,     0.00,     0.00,      0.001,      -0.01,
     934,       331.5952,     31.1622,   0.001,    -0.12,     0.00,     0.00,     0.00,      0.004,       0.02,
     935,       331.6286,     31.1956,   0.001,    -0.12,     0.00,     0.00,     0.00,      0.011,       0.09,
     936,       331.6620,     31.2290,   0.008,    -0.12,     0.00,     0.00,     0.00,      0.023,       0.11,
     937,       331.6954,     31.2624,   0.016,    -0.10,     0.00,     0.00,     0.00,      0.039,       0.14,
     938,       331.7288,     31.2958,   0.032,    -0.12,     0.00,     0.00,     0.00,      0.059,       0.10,
     939,       331.7622,     31.3292,   0.046,    -0.09,     0.00,     0.00,     0.00,      0.081,       0.10,
     940,       331.7956,     31.3626,   0.060,    -0.05,     0.00,     0.00,     0.00,      0.104,       0.11,
     941,       331.8290,     31.3960,   0.077,    -0.05,     0.00,     0.00,     0.00,      0.128,       0.10,
     942,       331.8624,     31.4294,   0.092,    -0.06,     0.00,     0.00,     0.00,      0.151,       0.09,
     943,       331.8958,     31.4628,   0.107,    -0.05,     0.00,     0.00,     0.00,      0.173,       0.08,
     944,       331.9292,     31.4962,   0.119,    -0.05,     0.00,     0.00,     0.00,      0.192,       0.09,
     945,       331.9626,     31.5296,   0.131,    -0.05,     0.00,     0.00,     0.00,      0.208,       0.06,
     946,       331.9960,     31.5630,   0.139,    -0.02,     0.00,     0.00,     0.00,      0.219,       0.05,
     947,       332.0294,     31.5964,   0.145,    -0.05,     0.00,     0.00,     0.00,      0.227,       0.03,
     948,       332.0628,     31.6298,   0.148,    -0.05,     0.00,     0.00,     0.00,      0.229,       0.01,
     949,       332.0962,     31.6632,   0.149,    -0.03,     0.00,     0.00,     0.00,      0.226,      -0.03,
     950,       332.1296,     31.6966,   0.146,    -0.06,     0.00,     0.00,     0.00,      0.219,      -0.06,
     951,       332.1630,     31.7300,   0.142,    -0.06,     0.00,     0.00,     0.00,      0.207,      -0.12,
     952,       332.1964,     31.7634,   0.132,    -0.05,     0.00,     0.00,     0.00,      0.190,      -0.13,
     953,       332.2298,     31.7968,   0.116,    -0.07,     0.00,     0.00,     0.00,      0.171,      -0.08,
     954,       332.2632,     31.8302,   0.104,    -0.10,     0.00,     0.00,     0.00,      0.149,      -0.11,
     955,       332.2966,     31.8636,   0.089,    -0.06,     0.00,     0.00,     0.00,      0.125,      -0.11,
     956,       332.3300,     31.8970,   0.073,    -0.10,     0.00,     0.00,     0.00,      0.102,      -0.10,
     957,       332.3634,     31.9304,   0.058,    -0.11,     0.00,     0.00,     0.00,      0.078,      -0.10,
     958,       332.3968,     31.9638,   0.043,    -0.12,     0.00,     0.00,     0.00,      0.057,      -0.09,
     959,       332.4302,     31.9972,   0.030,    -0.14,     0.00,     0.00,     0.00,      0.038,      -0.09,
     960,       332.4636,     32.0306,   0.019,    -0.14,     0.00,     0.00,     0.00,      0.022,      -0.08,
     961,       332.4970,     32.0640,   0.010,    -0.11,     0.00,     0.00,     0.00,      0.010,      -0.05,
     962,       332.5304,     32.0974,   0.004,    -0.11,     0.00,     0.00,     0.00,      0.003,      -0.02,
     963,       332.5638,     32.1308,   0.000,    -0.12,     0.00,     0.00,     0.00,      0.001,       0.01,
     964,       332.5972,     32.1642,   0.000,    -0.12,     0.00,     0.00,     0.00,      0.004,       0.03,
     965,       332.6306,     32.1976,   0.002,    -0.10,     0.00,     0.00,     0.00,      0.012,       0.09,
     966,       332.6640,     32.2310,   0.006,    -0.12,     0.00,     0.00,     0.00,      0.024,       0.15,
     967,       332.6974,     32.2644,   0.019,    -0.11,     0.00,     0.00,     0.00,      0.040,       0.11,
     968,       332.7308,     32.2978,   0.034,    -0.10,     0.00,     0.00,     0.00,      0.060,       0.08,
     969,       332.7642,     32.3312,   0.046,    -0.11,     0.00,     0.00,     0.00,      0.082,       0.11,
     970,       332.7976,     32.3646,   0.062,    -0.09,     0.00,     0.00,     0.00,      0.105,       0.10,
     971,       332.8310,     32.3980,   0.077,    -0.09,     0.00,     0.00,     0.00,      0.129,       0.11,
     972,       332.8644,     32.4314,   0.093,    -0.06,     0.00,     0.00,     0.00,      0.152,       0.09,
     973,       332.8978,     32.4648,   0.107,    -0.05,     0.00,     0.00,     0.00,      0.174,       0.09,
     974,       332.9312,     32.4982,   0.121,    -0.05,     0.00,     0.00,     0.00,      0.193,       0.07,
     975,       332.9646,     32.5316,   0.132,    -0.07,     0.00,     0.00,     0.00,      0.208,       0.06,
     976,       332.9980,     32.5650,   0.140,    -0.03,     0.00,     0.00,     0.00,      0.220,       0.05,
     977,       333.0314,     32.5984,   0.146,    -0.08,     0.00,     0.00,     0.00,      0.227,       0.02,
     978,       333.0648,     32.6318,   0.149,    -0.08,     0.00,     0.00,     0.00,      0.229,       0.00,
     979,       333.0982,     32.6652,   0.149,    -0.05,     0.00,     0.00,     0.00,      0.226,      -0.03,
     980,       333.1316,     32.6986,   0.146,    -0.05,     0.00,     0.00,     0.00,      0.218,      -0.07,
     981,       333.1650,     32.7320,   0.142,    -0.10,     0.00,     0.00,     0.00,      0.206,      -0.13,
     982,       333.1984,     32.7654,   0.132,    -0.07,     0.00,     0.00,     0.00,      0.189,      -0.14,
     983,       333.2318,     32.7988,   0.117,    -0.08,     0.00,     0.00,     0.00,      0.170,      -0.11,
     984,       333.2652,     32.8322,   0.102,    -0.08,     0.00,     0.00,     0.00,      0.148,      -0.09,
     985,       333.2986,     32.8656,   0.087,    -0.11,     0.00,     0.00,     0.00,      0.124,      -0.09,
     986,       333.3320,     32.8990,   0.072,    -0.09,     0.00,     0.00,     0.00,      0.100,      -0.11,
     987,       333.3654,     32.9324,   0.056,    -0.10,     0.00,     0.00,     0.00,      0.077,      -0.09,
     988,       333.3988,     32.9658,   0.042,    -0.13,     0.00,     0.00,     0.00,      0.056,      -0.09,
     989,       333.4322,     32.9992,   0.028,    -0.09,     0.00,     0.00,     0.00,      0.037,      -0.06,
     990,       333.4656,     33.0326,   0.017,    -0.14,     0.00,     0.00,     0.00,      0.021,      -0.05,
     991,       333.4990,     33.0660,   0.008,    -0.11,     0.00,     0.00,     0.00,      0.010,      -0.02,
     992,       333.5324,     33.0994,   0.004,    -0.12,     0.00,     0.00,     0.00,      0.003,      -0.02,
     993,       333.5658,     33.1328,   0.001,    -0.13,     0.00,     0.00,     0.00,      0.001,       0.00,
     994,       333.5992,     33.1662,   0.001,    -0.12,     0.00,     0.00,     0.00,      0.004,       0.02,
     995,       333.6326,     33.1996,   0.002,    -0.12,     0.00,     0.00,     0.00,      0.012,       0.09,
     996,       333.6660,     33.2330,   0.008,    -0.12,     0.00,     0.00,     0.00,      0.025,       0.13,
     997,       333.6994,     33.2664,   0.020,    -0.12,     0.00,     0.00,     0.00,      0.042,       0.11,
     998,       333.7328,     33.2998,   0.034,    -0.10,     0.00,     0.00,     0.00,      0.061,       0.10,
     999,       333.7662,     33.3332,   0.048,    -0.11,     0.00,     0.00,     0.00,      0.083,       0.09,
    1000,       333.7996,     33.3666,   0.063,    -0.08,     0.00,     0.00,     0.00,      0.107,       0.09,
    1001,       333.8330,     33.4000,   0.078,    -0.12,     0.00,     0.00,     0.00,      0.131,       0.10,
    1002,       333.8664,     33.4334,   0.093,    -0.08,     0.00,     0.00,     0.00,      0.154,       0.11,
    1003,       333.8998,     33.4668,   0.108,    -0.06,     0.00,     0.00,     0.00,      0.175,       0.09,
    1004,       333.9332,     33.5002,   0.122,    -0.08,     0.00,     0.00,     0.00,      0.194,       0.06,
    1005,       333.9666,     33.5336,   0.132,    -0.06,     0.00,     0.00,     0.00,      0.210,       0.07,
    1006,       334.0000,     33.5670,   0.141,    -0.03,     0.00,     0.00,     0.00,      0.221,       0.04,
    1007,       334.0334,     33.6004,   0.146,    -0.03,     0.00,     0.00,     0.00,      0.228,       0.03,
    1008,       334.0668,     33.6338,   0.149,    -0.05,     0.00,     0.00,     0.00,      0.229,       0.00,
    1009,       334.1002,     33.6672,   0.149,    -0.05,     0.00,     0.00,     0.00,      0.226,      -0.04,
    1010,       334.1336,     33.7006,   0.146,    -0.05,     0.00,     0.00,     0.00,      0.218,      -0.06,
    1011,       334.1670,     33.7340,   0.143,    -0.05,     0.00,     0.00,     0.00,      0.205,      -0.14,
    1012,       334.2004,     33.7674,   0.129,    -0.07,     0.00,     0.00,     0.00,      0.189,      -0.10,
    1013,       334.2338,     33.8008,   0.115,    -0.09,     0.00,     0.00,     0.00,      0.169,      -0.08,
    1014,       334.2672,     33.8342,   0.102,    -0.06,     0.00,     0.00,     0.00,      0.146,      -0.10,
    1015,       334.3006,     33.8676,   0.087,    -0.05,     0.00,     0.00,     0.00,      0.123,      -0.11,
    1016,       334.3340,     33.9010,   0.071,    -0.11,     0.00,     0.00,     0.00,      0.099,      -0.11,
    1017,       334.3674,     33.9344,   0.056,    -0.12,     0.00,     0.00,     0.00,      0.076,      -0.09,
    1018,       334.4008,     33.9678,   0.041,    -0.11,     0.00,     0.00,     0.00,      0.055,      -0.08,
    1019,       334.4342,     34.0012,   0.028,    -0.11,     0.00,     0.00,     0.00,      0.036,      -0.08,
    1020,       334.4676,     34.0346,   0.017,    -0.10,     0.00,     0.00,     0.00,      0.020,      -0.05,
    1021,       334.5010,     34.0680,   0.009,    -0.11,     0.00,     0.00,     0.00,      0.009,      -0.04,
    1022,       334.5344,     34.1014,   0.003,    -0.11,     0.00,     0.00,     0.00,      0.003,      -0.02,
    1023,       334.5678,     34.1348,  -0.000,    -0.12,     0.00,     0.00,     0.00,      0.001,       0.02,
    1024,       334.6012,     34.1682,   0.001,    -0.12,     0.00,     0.00,     0.00,      0.005,       0.03,
    1025,       334.6346,     34.2016,   0.004,    -0.12,     0.00,     0.00,     0.00,      0.013,       0.07,
    1026,       334.6680,     34.2350,   0.007,    -0.12,     0.00,     0.00,     0.00,      0.026,       0.15,
    1027,       334.7014,     34.2684,   0.022,    -0.12,     0.00,     0.00,     0.00,      0.042,       0.09,
    1028,       334.7348,     34.3018,   0.034,    -0.12,     0.00,     0.00,     0.00,      0.063,       0.10,
    1029,       334.7682,     34.3352,   0.047,    -0.09,     0.00,     0.00,     0.00,      0.085,       0.12,
    1030,       334.8016,     34.3686,   0.063,    -0.10,     0.00,     0.00,     0.00,      0.108,       0.11,
    1031,       334.8350,     34.4020,   0.080,    -0.03,     0.00,     0.00,     0.00,      0.132,       0.10,
    1032,       334.8684,     34.4354,   0.095,    -0.07,     0.00,     0.00,     0.00,      0.155,       0.09,
    1033,       334.9018,     34.4688,   0.109,    -0.09,     0.00,     0.00,     0.00,      0.177,       0.09,
    1034,       334.9352,     34.5022,   0.123,    -0.06,     0.00,     0.00,     0.00,      0.196,       0.07,
    1035,       334.9686,     34.5356,   0.133,    -0.05,     0.00,     0.00,     0.00,      0.211,       0.06,
    1036,       335.0020,     34.5690,   0.142,    -0.03,     0.00,     0.00,     0.00,      0.222,       0.03,
    1037,       335.0354,     34.6024,   0.147,    -0.05,     0.00,     0.00,     0.00,      0.228,       0.02,
    1038,       335.0688,     34.6358,   0.149,    -0.07,     0.00,     0.00,     0.00,      0.229,       0.00,
    1039,       335.1022,     34.6692,   0.149,    -0.05,     0.00,     0.00,     0.00,      0.226,      -0.04,
    1040,       335.1356,     34.7026,   0.145,    -0.05,     0.00,     0.00,     0.00,      0.217,      -0.06,
    1041,       335.1690,     34.7360,   0.140,    -0.06,     0.00,     0.00,     0.00,      0.204,      -0.11,
    1042,       335.2024,     34.7694,   0.129,    -0.06,     0.00,     0.00,     0.00,      0.188,      -0.11,
    1043,       335.2358,     34.8028,   0.117,    -0.05,     0.00,     0.00,     0.00,      0.168,      -0.12,
    1044,       335.2692,     34.8362,   0.100,    -0.09,     0.00,     0.00,     0.00,      0.145,      -0.09,
    1045,       335.3026,     34.8696,   0.086,    -0.09,     0.00,     0.00,     0.00,      0.121,      -0.10,
    1046,       335.3360,     34.9030,   0.069,    -0.09,     0.00,     0.00,     0.00,      0.098,      -0.09,
    1047,       335.3694,     34.9364,   0.054,    -0.10,     0.00,     0.00,     0.00,      0.075,      -0.08,
    1048,       335.4028,     34.9698,   0.040,    -0.12,     0.00,     0.00,     0.00,      0.053,      -0.09,
    1049,       335.4362,     35.0032,   0.028,    -0.10,     0.00,     0.00,     0.00,      0.035,      -0.08,
    1050,       335.4696,     35.0366,   0.016,    -0.11,     0.00,     0.00,     0.00,      0.020,      -0.05,
    1051,       335.5030,     35.0700,   0.008,    -0.12,     0.00,     0.00,     0.00,      0.009,      -0.04,
    1052,       335.5364,     35.1034,   0.003,    -0.14,     0.00,     0.00,     0.00,      0.002,      -0.02,
    1053,       335.5698,     35.1368,   0.001,    -0.12,     0.00,     0.00,     0.00,      0.002,       0.01,
    1054,       335.6032,     35.1702,   0.001,    -0.12,     0.00,     0.00,     0.00,      0.005,       0.04,
    1055,       335.6366,     35.2036,   0.003,    -0.12,     0.00,     0.00,     0.00,      0.014,       0.09,
    1056,       335.6700,     35.2370,   0.008,    -0.12,     0.00,     0.00,     0.00,      0.027,       0.15,
    1057,       335.7034,     35.2704,   0.022,    -0.12,     0.00,     0.00,     0.00,      0.044,       0.10,
    1058,       335.7368,     35.3038,   0.036,    -0.11,     0.00,     0.00,     0.00,      0.064,       0.09,
    1059,       335.7702,     35.3372,   0.049,    -0.10,     0.00,     0.00,     0.00,      0.086,       0.12,
    1060,       335.8036,     35.3706,   0.065,    -0.12,     0.00,     0.00,     0.00,      0.110,       0.10,
    1061,       335.8370,     35.4040,   0.080,    -0.08,     0.00,     0.00,     0.00,      0.133,       0.10,
    1062,       335.8704,     35.4374,   0.096,    -0.08,     0.00,     0.00,     0.00,      0.157,       0.09,
    1063,       335.9038,     35.4708,   0.110,    -0.12,     0.00,     0.00,     0.00,      0.178,       0.09,
    1064,       335.9372,     35.5042,   0.123,    -0.05,     0.00,     0.00,     0.00,      0.196,       0.07,
    1065,       335.9706,     35.5376,   0.133,    -0.05,     0.00,     0.00,     0.00,      0.211,       0.07,
